time_s,V_load_V,I_mA,P_mW,UVA,UVB,UVC
9.13,0.109,1.2,0.1,15.938,2.953,1.297
9.30,0.108,1.2,0.1,13.281,2.953,1.297
9.47,0.108,1.2,0.1,13.281,2.953,1.297
9.64,0.108,1.2,0.1,13.281,2.953,1.297
9.81,0.111,1.2,0.1,15.938,2.953,1.297
9.98,0.109,1.3,0.1,15.938,2.953,1.297
10.15,0.109,1.2,0.1,15.938,2.953,1.297
10.32,0.108,1.2,0.1,15.938,2.953,1.297
10.49,0.111,1.2,0.1,15.938,2.953,1.297
10.65,0.108,1.2,0.1,15.938,2.953,1.297
10.82,0.111,1.2,0.1,15.938,2.953,1.297
10.99,0.108,1.2,0.1,15.938,2.953,1.297
11.16,0.109,1.2,0.1,15.938,2.953,1.297
11.33,0.108,1.2,0.1,15.938,2.953,1.297
11.50,0.112,1.2,0.1,18.594,2.953,1.297
11.67,0.108,1.2,0.1,18.594,2.953,1.297
11.84,0.112,1.2,0.1,18.594,2.953,1.297
12.01,0.108,1.2,0.1,15.938,2.953,1.297
12.18,0.109,1.2,0.1,15.938,2.953,1.297
12.35,0.108,1.2,0.1,13.281,2.953,1.297
12.52,0.109,1.2,0.1,10.625,2.953,1.297
12.69,0.107,1.2,0.1,5.312,2.953,1.297
12.85,0.104,1.2,0.1,5.312,2.953,1.297
13.02,0.108,1.2,0.1,5.312,2.953,1.297
13.19,0.105,1.2,0.1,5.312,2.953,1.297
13.36,0.100,1.1,0.1,5.312,2.953,1.297
13.53,0.096,1.1,0.1,2.656,2.953,1.297
13.70,0.104,1.1,0.1,2.656,2.953,1.297
13.87,0.100,1.1,0.1,2.656,2.953,1.297
14.04,0.104,1.2,0.1,2.656,2.953,1.297
14.21,0.103,1.1,0.1,2.656,2.953,1.297
14.38,0.107,1.2,0.1,2.656,2.953,1.297
14.55,0.107,1.2,0.1,2.656,2.953,1.297
14.72,0.111,1.2,0.1,2.656,2.953,1.297
14.88,0.112,1.2,0.1,5.312,2.953,1.297
15.05,0.124,1.3,0.2,5.312,2.953,1.297
15.22,0.124,1.4,0.2,10.625,2.953,1.297
15.39,0.129,1.5,0.2,15.938,2.953,1.297
15.56,0.131,1.4,0.2,29.219,2.953,1.297
15.73,0.136,1.5,0.2,50.469,2.953,1.297
15.90,0.140,1.5,0.2,61.094,2.953,1.297
16.07,0.139,1.5,0.2,77.031,2.953,1.297
16.24,0.140,1.5,0.2,87.656,2.953,1.297
16.41,0.139,1.5,0.2,92.969,2.953,1.297
16.57,0.136,1.5,0.2,92.969,2.953,1.297
16.74,0.136,1.5,0.2,87.656,2.953,1.297
16.91,0.136,1.5,0.2,85.000,2.953,1.297
17.08,0.139,1.5,0.2,77.031,2.953,1.297
17.25,0.139,1.5,0.2,74.375,2.953,1.297
17.42,0.136,1.5,0.2,77.031,2.953,1.297
17.59,0.136,1.5,0.2,74.375,2.953,1.297
17.75,0.135,1.5,0.2,69.062,2.953,1.297
17.92,0.135,1.5,0.2,66.406,2.953,1.297
18.09,0.135,1.4,0.2,66.406,2.953,1.297
18.26,0.135,1.5,0.2,66.406,2.953,1.297
18.43,0.136,1.5,0.2,63.750,2.953,1.297
18.60,0.136,1.5,0.2,63.750,2.953,1.297
18.76,0.136,1.5,0.2,63.750,2.953,1.297
18.93,0.137,1.5,0.2,66.406,2.953,1.297
19.10,0.136,1.5,0.2,74.375,2.953,1.297
19.27,0.136,1.5,0.2,82.344,2.953,1.297
19.44,0.136,1.5,0.2,79.687,2.953,1.297
19.61,0.136,1.5,0.2,74.375,2.953,1.297
19.78,0.136,1.5,0.2,71.719,2.953,1.297
19.95,0.136,1.5,0.2,71.719,2.953,1.297
20.12,0.136,1.5,0.2,77.031,2.953,1.297
20.28,0.140,1.5,0.2,77.031,2.953,1.297
20.45,0.136,1.5,0.2,79.687,2.953,1.297
20.62,0.143,1.5,0.2,71.719,2.953,1.297
20.79,0.137,1.5,0.2,66.406,2.953,1.297
20.96,0.143,1.5,0.2,61.094,2.953,1.297
21.13,0.139,1.5,0.2,55.781,2.953,1.297
21.30,0.132,1.5,0.2,45.156,2.953,1.297
21.47,0.136,1.5,0.2,37.188,2.953,1.297
21.64,0.132,1.4,0.2,34.531,2.953,1.297
21.81,0.133,1.5,0.2,31.875,2.953,1.297
21.98,0.132,1.4,0.2,34.531,2.953,1.297
22.14,0.136,1.5,0.2,37.188,2.953,1.297
22.31,0.135,1.5,0.2,39.844,2.953,1.297
22.48,0.136,1.5,0.2,42.500,2.953,1.297
22.65,0.136,1.5,0.2,45.156,2.953,1.297
22.82,0.132,1.4,0.2,47.812,2.953,1.297
22.99,0.132,1.5,0.2,50.469,2.953,1.297
23.16,0.128,1.4,0.2,63.750,2.953,1.297
23.33,0.136,1.5,0.2,79.687,2.953,1.297
23.50,0.132,1.4,0.2,92.969,2.953,1.297
23.67,0.136,1.5,0.2,98.281,2.953,1.297
23.83,0.136,1.5,0.2,90.312,2.953,1.297
24.01,0.132,1.4,0.2,95.625,2.953,1.297
24.17,0.136,1.5,0.2,95.625,2.953,1.297
24.34,0.127,1.4,0.2,92.969,2.953,1.297
24.51,0.137,1.5,0.2,92.969,2.953,1.297
24.68,0.125,1.4,0.2,92.969,2.953,1.297
24.85,0.136,1.5,0.2,92.969,2.953,1.297
25.02,0.131,1.5,0.2,92.969,2.953,1.297
25.19,0.136,1.5,0.2,92.969,2.953,1.297
25.36,0.136,1.5,0.2,90.312,2.953,1.297
25.53,0.139,1.5,0.2,95.625,2.953,1.297
25.70,0.139,1.5,0.2,100.937,2.953,1.297
25.86,0.148,1.6,0.2,100.937,2.953,1.297
26.03,0.152,1.6,0.2,95.625,2.953,1.297
26.20,0.158,1.7,0.3,85.000,2.953,1.297
26.37,0.156,1.7,0.3,90.312,2.953,1.297
26.54,0.158,1.7,0.3,92.969,2.953,1.297
26.71,0.156,1.7,0.3,90.312,2.953,1.297
26.88,0.158,1.7,0.3,90.312,2.953,1.297
27.05,0.153,1.6,0.3,90.312,2.953,1.297
27.22,0.155,1.7,0.3,92.969,2.953,1.297
27.39,0.152,1.6,0.2,92.969,2.953,1.297
27.56,0.156,1.7,0.3,79.687,2.953,1.297
27.73,0.156,1.7,0.3,69.062,2.953,1.297
27.90,0.160,1.7,0.3,42.500,2.953,1.297
28.06,0.156,1.7,0.3,13.281,2.953,1.297
28.23,0.144,1.6,0.2,2.656,2.953,1.297
28.40,0.125,1.4,0.2,2.656,2.953,1.297
28.57,0.119,1.3,0.2,2.656,2.953,1.297
28.74,0.109,1.2,0.1,2.656,2.953,1.297
28.91,0.119,1.3,0.2,2.656,2.953,1.297
29.08,0.128,1.4,0.2,2.656,2.953,1.297
29.25,0.124,1.4,0.2,2.656,2.953,1.297
29.42,0.125,1.4,0.2,2.656,2.953,1.297
29.59,0.123,1.4,0.2,2.656,2.953,1.297
29.76,0.120,1.3,0.2,2.656,2.953,1.297
29.92,0.119,1.3,0.2,2.656,2.953,1.297
30.09,0.109,1.3,0.1,2.656,2.953,1.297
30.26,0.116,1.3,0.2,2.656,2.953,1.297
30.43,0.123,1.3,0.2,2.656,2.953,1.297
30.60,0.148,1.6,0.2,7.969,2.953,1.297
30.77,0.160,1.7,0.3,37.188,2.953,1.297
30.94,0.171,1.8,0.3,69.062,2.953,1.297
31.11,0.176,1.9,0.3,108.906,2.953,2.594
31.28,0.184,1.9,0.3,175.312,2.953,2.594
31.45,0.184,2.0,0.4,252.344,2.953,2.594
31.62,0.187,2.0,0.4,305.469,5.906,2.594
31.79,0.187,2.0,0.4,321.406,5.906,2.594
31.95,0.194,2.0,0.4,310.781,5.906,2.594
32.12,0.191,2.0,0.4,244.375,2.953,2.594
32.29,0.188,2.0,0.4,209.844,2.953,2.594
32.46,0.183,1.9,0.4,135.469,2.953,2.594
32.63,0.175,1.9,0.3,79.687,2.953,1.297
32.80,0.166,1.8,0.3,50.469,2.953,1.297
32.97,0.158,1.7,0.3,34.531,2.953,1.297
33.14,0.153,1.7,0.3,21.250,2.953,1.297
33.31,0.156,1.7,0.3,13.281,2.953,1.297
33.48,0.140,1.5,0.2,7.969,2.953,1.297
33.65,0.144,1.6,0.2,5.312,2.953,1.297
33.81,0.140,1.5,0.2,5.312,2.953,1.297
33.98,0.145,1.6,0.2,5.312,2.953,1.297
34.15,0.136,1.5,0.2,5.312,2.953,1.297
34.32,0.136,1.5,0.2,2.656,2.953,1.297
34.49,0.132,1.4,0.2,2.656,2.953,1.297
34.65,0.136,1.5,0.2,2.656,2.953,1.297
34.82,0.136,1.5,0.2,2.656,2.953,1.297
34.99,0.145,1.6,0.2,2.656,2.953,1.297
35.16,0.148,1.6,0.2,5.312,2.953,1.297
35.33,0.158,1.7,0.3,10.625,2.953,1.297
35.50,0.167,1.8,0.3,23.906,2.953,1.297
35.67,0.172,1.8,0.3,47.812,2.953,1.297
35.83,0.171,1.8,0.3,77.031,2.953,1.297
36.00,0.172,1.8,0.3,108.906,2.953,1.297
36.17,0.176,1.9,0.3,154.062,2.953,1.297
36.34,0.176,1.9,0.3,185.937,2.953,1.297
36.51,0.180,2.0,0.4,207.187,2.953,1.297
36.68,0.180,1.9,0.3,217.812,2.953,2.594
36.84,0.192,2.0,0.4,239.062,2.953,2.594
37.01,0.198,2.2,0.4,262.969,2.953,2.594
37.18,0.204,2.1,0.4,305.469,5.906,2.594
37.35,0.203,2.2,0.4,345.312,5.906,2.594
37.52,0.212,2.3,0.5,371.875,5.906,2.594
37.69,0.206,2.2,0.5,417.031,5.906,2.594
37.86,0.210,2.2,0.5,454.219,5.906,2.594
38.03,0.210,2.2,0.5,496.719,5.906,2.594
38.20,0.208,2.2,0.5,533.906,5.906,2.594
38.37,0.210,2.2,0.5,541.875,5.906,2.594
38.54,0.215,2.3,0.5,549.844,5.906,2.594
38.71,0.215,2.2,0.5,573.750,5.906,2.594
38.87,0.215,2.3,0.5,613.594,5.906,2.594
39.04,0.236,2.5,0.6,595.000,8.859,2.594
39.21,0.246,2.6,0.6,533.906,8.859,2.594
39.38,0.228,2.4,0.5,446.250,8.859,2.594
39.55,0.232,2.4,0.6,337.344,5.906,2.594
39.72,0.218,2.3,0.5,231.094,5.906,2.594
39.89,0.222,2.3,0.5,164.687,2.953,2.594
40.06,0.216,2.2,0.5,108.906,2.953,1.297
40.23,0.183,1.9,0.4,55.781,2.953,1.297
40.40,0.188,2.0,0.4,15.938,2.953,1.297
40.57,0.156,1.7,0.3,2.656,2.953,1.297
40.74,0.157,1.7,0.3,2.656,2.953,1.297
40.90,0.132,1.5,0.2,2.656,2.953,1.297
41.07,0.117,1.3,0.2,2.656,2.953,1.297
41.24,0.096,1.1,0.1,2.656,2.953,1.297
41.41,0.072,0.8,0.1,2.656,2.953,1.297
41.58,0.072,0.9,0.1,2.656,2.953,1.297
41.75,0.072,0.8,0.1,2.656,2.953,1.297
41.92,0.076,0.9,0.1,2.656,2.953,1.297
42.09,0.083,1.0,0.1,2.656,2.953,1.297
42.26,0.080,0.9,0.1,2.656,2.953,1.297
42.43,0.108,1.2,0.1,2.656,2.953,1.297
42.60,0.120,1.3,0.2,2.656,2.953,1.297
42.76,0.119,1.3,0.2,2.656,2.953,1.297
42.93,0.120,1.3,0.2,2.656,2.953,1.297
43.10,0.117,1.3,0.2,2.656,2.953,1.297
43.27,0.120,1.3,0.2,2.656,2.953,1.297
43.44,0.124,1.3,0.2,2.656,2.953,1.297
43.61,0.121,1.4,0.2,2.656,2.953,1.297
43.78,0.119,1.3,0.2,2.656,2.953,1.297
43.95,0.128,1.4,0.2,2.656,2.953,1.297
44.12,0.125,1.4,0.2,2.656,2.953,1.297
44.29,0.128,1.4,0.2,2.656,2.953,1.297
44.46,0.128,1.4,0.2,2.656,2.953,1.297
44.63,0.128,1.4,0.2,2.656,2.953,1.297
44.80,0.132,1.5,0.2,2.656,2.953,1.297
44.97,0.132,1.5,0.2,2.656,2.953,1.297
45.13,0.140,1.5,0.2,2.656,2.953,1.297
45.30,0.140,1.5,0.2,2.656,2.953,1.297
45.47,0.141,1.5,0.2,2.656,2.953,1.297
45.64,0.140,1.5,0.2,2.656,2.953,1.297
45.81,0.140,1.5,0.2,2.656,2.953,1.297
45.98,0.140,1.5,0.2,2.656,2.953,1.297
46.15,0.140,1.5,0.2,2.656,2.953,1.297
46.32,0.137,1.5,0.2,2.656,2.953,1.297
46.49,0.140,1.5,0.2,2.656,2.953,1.297
46.66,0.136,1.5,0.2,2.656,2.953,1.297
46.83,0.136,1.5,0.2,2.656,2.953,1.297
47.00,0.139,1.5,0.2,2.656,2.953,1.297
47.17,0.136,1.5,0.2,2.656,2.953,1.297
47.33,0.136,1.5,0.2,2.656,2.953,1.297
47.50,0.135,1.5,0.2,2.656,2.953,1.297
47.67,0.133,1.4,0.2,2.656,2.953,1.297
47.84,0.128,1.4,0.2,2.656,2.953,1.297
48.01,0.124,1.3,0.2,2.656,2.953,1.297
48.18,0.119,1.3,0.2,2.656,2.953,1.297
48.35,0.120,1.3,0.2,2.656,2.953,1.297
48.52,0.113,1.3,0.1,2.656,2.953,1.297
48.69,0.116,1.3,0.2,2.656,2.953,1.297
48.86,0.116,1.3,0.2,2.656,2.953,1.297
49.03,0.112,1.2,0.1,2.656,2.953,1.297
49.19,0.116,1.3,0.1,2.656,2.953,1.297
49.36,0.109,1.2,0.1,2.656,2.953,1.297
49.53,0.124,1.4,0.2,2.656,2.953,1.297
49.70,0.121,1.3,0.2,2.656,2.953,1.297
49.87,0.128,1.4,0.2,2.656,2.953,1.297
50.04,0.120,1.3,0.2,2.656,2.953,1.297
50.21,0.128,1.4,0.2,2.656,2.953,1.297
50.38,0.127,1.4,0.2,2.656,2.953,1.297
50.55,0.128,1.4,0.2,2.656,2.953,1.297
50.72,0.132,1.4,0.2,2.656,2.953,1.297
50.88,0.139,1.5,0.2,2.656,2.953,1.297
51.05,0.144,1.6,0.2,5.312,2.953,1.297
51.22,0.149,1.6,0.2,13.281,2.953,1.297
51.39,0.159,1.7,0.3,37.188,2.953,1.297
51.56,0.163,1.7,0.3,63.750,2.953,1.297
51.73,0.162,1.7,0.3,66.406,2.953,1.297
51.90,0.159,1.7,0.3,66.406,2.953,1.297
52.06,0.155,1.7,0.3,58.437,2.953,1.297
52.23,0.156,1.7,0.3,50.469,2.953,1.297
52.40,0.148,1.6,0.2,37.188,2.953,1.297
52.57,0.149,1.6,0.2,23.906,2.953,1.297
52.74,0.144,1.5,0.2,15.938,2.953,1.297
52.91,0.144,1.6,0.2,10.625,2.953,1.297
53.08,0.140,1.5,0.2,10.625,2.953,1.297
53.25,0.147,1.6,0.2,10.625,2.953,1.297
53.41,0.148,1.6,0.2,13.281,2.953,1.297
53.58,0.147,1.6,0.2,15.938,2.953,1.297
53.75,0.145,1.6,0.2,18.594,2.953,1.297
53.92,0.148,1.6,0.2,15.938,2.953,1.297
54.09,0.144,1.6,0.2,15.938,2.953,1.297
54.26,0.141,1.6,0.2,18.594,2.953,1.297
54.43,0.144,1.6,0.2,18.594,2.953,1.297
54.60,0.144,1.5,0.2,21.250,2.953,1.297
54.77,0.147,1.6,0.2,26.562,2.953,1.297
54.94,0.144,1.6,0.2,37.188,2.953,1.297
55.10,0.145,1.6,0.2,50.469,2.953,1.297
55.27,0.148,1.6,0.2,69.062,2.953,1.297
55.44,0.140,1.5,0.2,82.344,2.953,1.297
55.61,0.144,1.6,0.2,87.656,2.953,1.297
55.78,0.144,1.5,0.2,92.969,2.953,1.297
55.95,0.144,1.6,0.2,92.969,2.953,1.297
56.12,0.144,1.5,0.2,92.969,2.953,1.297
56.29,0.144,1.6,0.2,92.969,2.953,1.297
56.46,0.145,1.6,0.2,87.656,2.953,1.297
56.63,0.145,1.6,0.2,82.344,2.953,1.297
56.80,0.148,1.6,0.2,71.719,2.953,1.297
56.97,0.148,1.6,0.2,61.094,2.953,1.297
57.13,0.144,1.6,0.2,55.781,2.953,1.297
57.30,0.147,1.6,0.2,55.781,2.953,1.297
57.47,0.144,1.6,0.2,50.469,2.953,1.297
57.64,0.148,1.6,0.2,47.812,2.953,1.297
57.81,0.147,1.5,0.2,42.500,2.953,1.297
57.98,0.147,1.6,0.2,39.844,2.953,1.297
58.15,0.144,1.6,0.2,31.875,2.953,1.297
58.32,0.147,1.6,0.2,29.219,2.953,1.297
58.49,0.144,1.6,0.2,26.562,2.953,1.297
58.65,0.148,1.6,0.2,23.906,2.953,1.297
58.83,0.144,1.6,0.2,23.906,2.953,1.297
58.99,0.148,1.6,0.2,21.250,2.953,1.297
59.16,0.148,1.6,0.2,21.250,2.953,1.297
59.33,0.144,1.6,0.2,18.594,2.953,1.297
59.50,0.143,1.5,0.2,18.594,2.953,1.297
59.67,0.148,1.6,0.2,18.594,2.953,1.297
59.84,0.148,1.6,0.2,15.938,2.953,1.297
60.01,0.144,1.5,0.2,13.281,2.953,1.297
60.18,0.148,1.6,0.2,13.281,2.953,1.297
60.35,0.140,1.5,0.2,10.625,2.953,1.297
60.52,0.148,1.6,0.2,7.969,2.953,1.297
60.69,0.139,1.5,0.2,5.312,2.953,1.297
60.85,0.144,1.5,0.2,5.312,2.953,1.297
61.03,0.140,1.5,0.2,5.312,2.953,1.297
61.19,0.136,1.5,0.2,5.312,2.953,1.297
61.36,0.140,1.5,0.2,7.969,2.953,1.297
61.53,0.140,1.5,0.2,7.969,2.953,1.297
61.70,0.140,1.5,0.2,10.625,2.953,1.297
61.87,0.141,1.5,0.2,13.281,2.953,1.297
62.04,0.140,1.5,0.2,13.281,2.953,1.297
62.21,0.140,1.5,0.2,10.625,2.953,1.297
62.38,0.144,1.5,0.2,10.625,2.953,1.297
62.55,0.140,1.5,0.2,10.625,2.953,1.297
62.72,0.136,1.5,0.2,10.625,2.953,1.297
62.88,0.140,1.5,0.2,13.281,2.953,1.297
63.05,0.143,1.5,0.2,15.938,2.953,1.297
63.22,0.148,1.6,0.2,13.281,2.953,1.297
63.39,0.141,1.5,0.2,10.625,2.953,1.297
63.56,0.144,1.6,0.2,10.625,2.953,1.297
63.73,0.139,1.5,0.2,7.969,2.953,1.297
63.90,0.147,1.6,0.2,10.625,2.953,1.297
64.07,0.140,1.6,0.2,7.969,2.953,1.297
64.24,0.140,1.5,0.2,7.969,2.953,1.297
64.41,0.141,1.6,0.2,10.625,2.953,1.297
64.58,0.139,1.5,0.2,15.938,2.953,1.297
64.75,0.143,1.5,0.2,21.250,2.953,1.297
64.92,0.143,1.5,0.2,26.562,2.953,1.297
65.08,0.144,1.5,0.2,31.875,2.953,1.297
65.25,0.151,1.6,0.2,39.844,2.953,1.297
65.42,0.152,1.6,0.2,42.500,2.953,1.297
65.59,0.155,1.7,0.3,34.531,2.953,1.297
65.76,0.160,1.7,0.3,31.875,2.953,1.297
65.93,0.155,1.7,0.3,21.250,2.953,1.297
66.10,0.156,1.7,0.3,15.938,2.953,1.297
66.27,0.144,1.6,0.2,13.281,2.953,1.297
66.44,0.152,1.6,0.2,10.625,2.953,1.297
66.61,0.159,1.7,0.3,7.969,2.953,1.297
66.78,0.155,1.6,0.3,7.969,2.953,1.297
66.94,0.162,1.7,0.3,7.969,2.953,1.297
67.11,0.156,1.7,0.3,7.969,2.953,1.297
67.28,0.153,1.7,0.3,7.969,2.953,1.297
67.45,0.158,1.7,0.3,10.625,2.953,1.297
67.62,0.155,1.6,0.3,13.281,2.953,1.297
67.79,0.152,1.7,0.3,13.281,2.953,1.297
67.96,0.162,1.7,0.3,13.281,2.953,1.297
68.13,0.156,1.6,0.3,13.281,2.953,1.297
68.30,0.160,1.7,0.3,15.938,2.953,1.297
68.47,0.155,1.6,0.3,13.281,2.953,1.297
68.64,0.152,1.7,0.3,13.281,2.953,1.297
68.80,0.163,1.7,0.3,15.938,2.953,1.297
68.97,0.155,1.7,0.3,21.250,2.953,1.297
69.14,0.162,1.7,0.3,23.906,2.953,1.297
69.31,0.163,1.7,0.3,21.250,2.953,1.297
69.48,0.152,1.6,0.2,18.594,2.953,1.297
69.65,0.159,1.7,0.3,18.594,2.953,1.297
69.82,0.155,1.7,0.3,23.906,2.953,1.297
69.99,0.164,1.8,0.3,29.219,2.953,1.297
70.15,0.160,1.7,0.3,34.531,2.953,1.297
70.32,0.164,1.8,0.3,39.844,2.953,1.297
70.49,0.158,1.7,0.3,42.500,2.953,1.297
70.66,0.156,1.7,0.3,42.500,2.953,1.297
70.83,0.160,1.7,0.3,42.500,2.953,1.297
71.00,0.158,1.7,0.3,42.500,2.953,1.297
71.17,0.159,1.7,0.3,42.500,2.953,1.297
71.33,0.163,1.7,0.3,42.500,2.953,1.297
71.50,0.160,1.7,0.3,39.844,2.953,1.297
71.67,0.157,1.7,0.3,37.188,2.953,1.297
71.84,0.162,1.7,0.3,37.188,2.953,1.297
72.01,0.159,1.7,0.3,39.844,2.953,1.297
72.18,0.160,1.7,0.3,42.500,2.953,1.297
72.35,0.159,1.7,0.3,42.500,2.953,1.297
72.52,0.160,1.7,0.3,45.156,2.953,1.297
72.69,0.160,1.7,0.3,47.812,2.953,1.297
72.86,0.160,1.7,0.3,50.469,2.953,1.297
73.02,0.162,1.7,0.3,55.781,2.953,1.297
73.19,0.160,1.7,0.3,58.437,2.953,1.297
73.36,0.160,1.7,0.3,58.437,2.953,1.297
73.53,0.156,1.7,0.3,58.437,2.953,1.297
73.70,0.160,1.7,0.3,63.750,2.953,1.297
73.87,0.158,1.7,0.3,77.031,2.953,1.297
74.04,0.156,1.6,0.3,90.312,2.953,1.297
74.21,0.149,1.6,0.2,100.937,2.953,1.297
74.38,0.148,1.6,0.2,108.906,2.953,1.297
74.55,0.144,1.6,0.2,108.906,2.953,1.297
74.72,0.152,1.6,0.2,103.594,2.953,1.297
74.89,0.140,1.5,0.2,98.281,2.953,1.297
75.05,0.145,1.6,0.2,92.969,2.953,1.297
75.22,0.155,1.7,0.3,74.375,2.953,1.297
75.39,0.157,1.7,0.3,53.125,2.953,1.297
75.56,0.159,1.7,0.3,42.500,2.953,1.297
75.73,0.160,1.7,0.3,29.219,2.953,1.297
75.90,0.163,1.8,0.3,23.906,2.953,1.297
76.07,0.154,1.7,0.3,18.594,2.953,1.297
76.24,0.164,1.7,0.3,13.281,2.953,1.297
76.41,0.153,1.6,0.3,15.938,2.953,1.297
76.58,0.162,1.7,0.3,18.594,2.953,1.297
76.75,0.160,1.7,0.3,23.906,2.953,1.297
76.92,0.164,1.8,0.3,23.906,2.953,1.297
77.08,0.160,1.7,0.3,18.594,2.953,1.297
77.25,0.160,1.7,0.3,21.250,2.953,1.297
77.42,0.160,1.7,0.3,18.594,2.953,1.297
77.59,0.162,1.7,0.3,15.938,2.953,1.297
77.76,0.162,1.7,0.3,15.938,2.953,1.297
77.93,0.162,1.7,0.3,13.281,2.953,1.297
78.10,0.160,1.7,0.3,15.938,2.953,1.297
78.27,0.164,1.7,0.3,18.594,2.953,1.297
78.44,0.160,1.7,0.3,21.250,2.953,1.297
78.61,0.167,1.8,0.3,23.906,2.953,1.297
78.78,0.162,1.7,0.3,29.219,2.953,1.297
78.94,0.167,1.8,0.3,29.219,2.953,1.297
79.11,0.163,1.8,0.3,29.219,2.953,1.297
79.28,0.164,1.7,0.3,29.219,2.953,1.297
79.45,0.164,1.7,0.3,29.219,2.953,1.297
79.62,0.162,1.7,0.3,26.562,2.953,1.297
79.79,0.164,1.8,0.3,21.250,2.953,1.297
79.96,0.160,1.7,0.3,18.594,2.953,1.297
80.13,0.160,1.7,0.3,15.938,2.953,1.297
80.30,0.160,1.7,0.3,18.594,2.953,1.297
80.47,0.163,1.7,0.3,21.250,2.953,1.297
80.64,0.156,1.7,0.3,23.906,2.953,1.297
80.81,0.163,1.8,0.3,23.906,2.953,1.297
80.97,0.159,1.7,0.3,26.562,2.953,1.297
81.14,0.162,1.7,0.3,23.906,2.953,1.297
81.31,0.163,1.7,0.3,21.250,2.953,1.297
81.48,0.159,1.7,0.3,21.250,2.953,1.297
81.65,0.164,1.7,0.3,18.594,2.953,1.297
81.82,0.160,1.7,0.3,21.250,2.953,1.297
81.99,0.163,1.8,0.3,21.250,2.953,1.297
82.16,0.160,1.7,0.3,23.906,2.953,1.297
82.33,0.164,1.7,0.3,23.906,2.953,1.297
82.50,0.160,1.7,0.3,23.906,2.953,1.297
82.67,0.160,1.7,0.3,26.562,2.953,1.297
82.83,0.160,1.7,0.3,29.219,2.953,1.297
83.00,0.162,1.7,0.3,31.875,2.953,1.297
83.17,0.160,1.7,0.3,31.875,2.953,1.297
83.34,0.162,1.7,0.3,31.875,2.953,1.297
83.51,0.160,1.7,0.3,31.875,2.953,1.297
83.68,0.164,1.7,0.3,29.219,2.953,1.297
83.85,0.160,1.7,0.3,31.875,2.953,1.297
