time_s,V_load_V,I_mA,P_mW,UVA,UVB,UVC
23.85,0.000,0.1,0.0,5.312,2.953,1.297
24.01,0.000,0.1,0.0,5.312,2.953,1.297
24.18,0.000,0.1,0.0,5.312,2.953,1.297
24.35,0.000,0.1,0.0,5.312,2.953,1.297
24.52,0.000,0.1,0.0,5.312,2.953,1.297
24.69,0.000,0.1,0.0,5.312,2.953,1.297
24.86,0.000,0.1,0.0,5.312,2.953,1.297
25.03,0.000,0.1,0.0,5.312,2.953,1.297
25.20,0.000,0.1,0.0,5.312,2.953,1.297
25.37,0.000,0.1,0.0,5.312,2.953,1.297
25.54,0.000,0.1,0.0,5.312,2.953,1.297
25.71,0.000,0.1,0.0,5.312,2.953,1.297
25.88,0.000,0.1,0.0,5.312,2.953,1.297
26.05,0.000,0.1,0.0,5.312,2.953,1.297
26.21,0.000,0.1,0.0,5.312,2.953,1.297
26.38,0.000,0.1,0.0,5.312,2.953,1.297
26.55,0.000,0.1,0.0,5.312,2.953,1.297
26.72,0.000,0.1,0.0,5.312,2.953,1.297
26.89,0.000,0.1,0.0,5.312,2.953,1.297
27.06,0.000,0.1,0.0,5.312,2.953,1.297
27.23,0.000,0.1,0.0,5.312,2.953,1.297
27.40,0.000,0.1,0.0,5.312,2.953,1.297
27.57,0.000,0.1,0.0,5.312,2.953,1.297
27.74,0.000,0.1,0.0,5.312,2.953,1.297
27.91,0.000,0.1,0.0,5.312,2.953,1.297
28.08,0.000,0.1,0.0,5.312,2.953,1.297
28.24,0.000,0.1,0.0,5.312,2.953,1.297
28.41,0.000,0.1,0.0,5.312,2.953,1.297
28.58,0.000,0.1,0.0,5.312,2.953,1.297
28.75,0.000,0.1,0.0,5.312,2.953,1.297
28.92,0.000,0.1,0.0,5.312,2.953,1.297
29.09,0.000,0.1,0.0,5.312,2.953,1.297
29.26,0.000,0.1,0.0,5.312,2.953,1.297
29.43,0.000,0.1,0.0,5.312,2.953,1.297
29.60,0.000,0.1,0.0,5.312,2.953,1.297
29.77,0.000,0.1,0.0,5.312,2.953,1.297
29.94,0.000,0.1,0.0,5.312,2.953,1.297
30.10,0.000,0.1,0.0,5.312,2.953,1.297
30.27,0.000,0.1,0.0,5.312,2.953,1.297
30.44,0.000,0.1,0.0,5.312,2.953,1.297
30.61,0.000,0.1,0.0,5.312,2.953,1.297
30.78,0.000,0.1,0.0,5.312,2.953,1.297
30.95,0.000,0.1,0.0,5.312,2.953,1.297
31.12,0.000,0.1,0.0,5.312,2.953,1.297
31.29,0.000,0.1,0.0,5.312,2.953,1.297
31.46,0.000,0.1,0.0,5.312,2.953,1.297
31.63,0.000,0.1,0.0,5.312,2.953,1.297
31.80,0.000,0.1,0.0,5.312,2.953,1.297
31.97,0.000,0.1,0.0,5.312,2.953,1.297
32.13,0.000,0.1,0.0,5.312,2.953,1.297
32.30,0.000,0.1,0.0,5.312,2.953,1.297
32.47,0.000,0.1,0.0,5.312,2.953,1.297
32.64,0.000,0.1,0.0,5.312,2.953,1.297
32.81,0.000,0.1,0.0,5.312,2.953,1.297
32.98,0.000,0.1,0.0,5.312,2.953,1.297
33.15,0.000,0.1,0.0,5.312,2.953,1.297
33.32,0.000,0.1,0.0,5.312,2.953,1.297
33.49,0.000,0.1,0.0,5.312,2.953,1.297
33.66,0.000,0.1,0.0,5.312,2.953,1.297
33.83,0.000,0.1,0.0,5.312,2.953,1.297
33.99,0.000,0.1,0.0,5.312,2.953,1.297
34.16,0.000,0.1,0.0,5.312,2.953,1.297
34.33,0.000,0.1,0.0,5.312,2.953,1.297
34.50,0.000,0.1,0.0,5.312,2.953,1.297
34.67,0.000,0.1,0.0,5.312,2.953,1.297
34.84,0.000,0.1,0.0,5.312,2.953,1.297
35.00,0.000,0.1,0.0,5.312,2.953,1.297
35.17,0.000,0.1,0.0,5.312,2.953,1.297
35.34,0.000,0.1,0.0,5.312,2.953,1.297
35.51,0.000,0.1,0.0,5.312,2.953,1.297
35.68,0.000,0.1,0.0,5.312,2.953,1.297
35.85,0.000,0.1,0.0,5.312,2.953,1.297
36.02,0.000,0.1,0.0,5.312,2.953,1.297
36.19,0.000,0.1,0.0,5.312,2.953,1.297
36.35,0.000,0.1,0.0,5.312,2.953,1.297
36.52,0.000,0.1,0.0,5.312,2.953,1.297
36.69,0.000,0.1,0.0,5.312,2.953,1.297
36.86,0.000,0.1,0.0,5.312,2.953,1.297
37.03,0.000,0.1,0.0,5.312,2.953,1.297
37.19,0.000,0.1,0.0,5.312,2.953,1.297
37.36,0.000,0.1,0.0,5.312,2.953,1.297
37.53,0.000,0.1,0.0,5.312,2.953,1.297
37.70,0.000,0.1,0.0,5.312,2.953,1.297
37.87,0.000,0.1,0.0,5.312,2.953,1.297
38.04,0.000,0.1,0.0,5.312,2.953,1.297
38.21,0.000,0.1,0.0,5.312,2.953,1.297
38.38,0.000,0.1,0.0,5.312,2.953,1.297
38.55,0.000,0.1,0.0,5.312,2.953,1.297
38.72,0.000,0.1,0.0,5.312,2.953,1.297
38.88,0.000,0.1,0.0,5.312,2.953,1.297
39.05,0.000,0.1,0.0,5.312,2.953,1.297
39.22,0.000,0.1,0.0,5.312,2.953,1.297
39.39,0.000,0.1,0.0,5.312,2.953,1.297
39.56,0.000,0.1,0.0,5.312,2.953,1.297
39.73,0.000,0.1,0.0,5.312,2.953,1.297
39.90,0.000,0.1,0.0,5.312,2.953,1.297
40.07,0.000,0.1,0.0,5.312,2.953,1.297
40.24,0.000,0.1,0.0,5.312,2.953,1.297
40.41,0.000,0.1,0.0,5.312,2.953,1.297
40.58,0.000,0.1,0.0,5.312,2.953,1.297
40.74,0.000,0.1,0.0,5.312,2.953,1.297
40.91,0.000,0.1,0.0,5.312,2.953,1.297
41.08,0.000,0.1,0.0,5.312,2.953,1.297
41.25,0.000,0.1,0.0,5.312,2.953,1.297
41.42,0.000,0.1,0.0,5.312,2.953,1.297
41.59,0.000,0.1,0.0,5.312,2.953,1.297
41.76,0.000,0.1,0.0,5.312,2.953,1.297
41.93,0.000,0.1,0.0,5.312,2.953,1.297
42.10,0.000,0.1,0.0,5.312,2.953,1.297
42.27,0.000,0.1,0.0,5.312,2.953,1.297
42.44,0.000,0.1,0.0,5.312,2.953,1.297
42.61,0.000,0.1,0.0,5.312,2.953,1.297
42.78,0.000,0.1,0.0,5.312,2.953,1.297
42.94,0.000,0.1,0.0,5.312,2.953,1.297
43.11,0.000,0.1,0.0,5.312,2.953,1.297
43.28,0.000,0.1,0.0,5.312,2.953,1.297
43.45,0.000,0.1,0.0,5.312,2.953,1.297
43.62,0.000,0.1,0.0,5.312,2.953,1.297
43.79,0.000,0.1,0.0,5.312,2.953,1.297
43.96,0.000,0.2,0.0,5.312,2.953,1.297
44.13,0.000,0.1,0.0,5.312,2.953,1.297
44.30,0.000,0.1,0.0,5.312,2.953,1.297
44.47,0.000,0.1,0.0,5.312,2.953,1.297
44.64,0.000,0.1,0.0,5.312,2.953,1.297
44.81,0.000,0.1,0.0,5.312,2.953,1.297
44.97,0.000,0.1,0.0,5.312,2.953,1.297
45.14,0.000,0.1,0.0,5.312,2.953,1.297
45.31,0.000,0.1,0.0,5.312,2.953,1.297
45.48,0.000,0.1,0.0,5.312,2.953,1.297
45.65,0.000,0.1,0.0,5.312,2.953,1.297
45.82,0.000,0.1,0.0,5.312,2.953,1.297
45.99,0.000,0.1,0.0,5.312,2.953,1.297
46.16,0.000,0.1,0.0,5.312,2.953,1.297
46.33,0.000,0.1,0.0,5.312,2.953,1.297
46.49,0.000,0.1,0.0,5.312,2.953,1.297
46.66,0.000,0.1,0.0,5.312,2.953,1.297
46.83,0.000,0.1,0.0,5.312,2.953,1.297
47.00,0.000,0.1,0.0,5.312,2.953,1.297
47.17,0.000,0.1,0.0,5.312,2.953,1.297
47.34,0.000,0.1,0.0,5.312,2.953,1.297
47.51,0.000,0.1,0.0,5.312,2.953,1.297
47.68,0.000,0.1,0.0,5.312,2.953,1.297
47.85,0.000,0.1,0.0,5.312,2.953,1.297
48.02,0.000,0.1,0.0,5.312,2.953,1.297
48.19,0.000,0.1,0.0,5.312,2.953,1.297
48.36,0.000,0.1,0.0,5.312,2.953,1.297
48.53,0.000,0.1,0.0,5.312,2.953,1.297
48.69,0.000,0.1,0.0,5.312,2.953,1.297
48.86,0.000,0.1,0.0,5.312,2.953,1.297
49.03,0.000,0.1,0.0,5.312,2.953,1.297
49.20,0.000,0.1,0.0,5.312,2.953,1.297
49.37,0.000,0.1,0.0,5.312,2.953,1.297
49.54,0.000,0.1,0.0,5.312,2.953,1.297
49.71,0.000,0.1,0.0,5.312,2.953,1.297
49.88,0.000,0.1,0.0,5.312,2.953,1.297
50.05,0.000,0.1,0.0,5.312,2.953,1.297
50.22,0.000,0.1,0.0,5.312,2.953,1.297
50.39,0.000,0.1,0.0,5.312,2.953,1.297
50.56,0.000,0.1,0.0,5.312,2.953,1.297
50.72,0.000,0.1,0.0,5.312,2.953,1.297
50.89,0.000,0.1,0.0,5.312,2.953,1.297
51.06,0.000,0.1,0.0,5.312,2.953,1.297
51.23,0.000,0.1,0.0,5.312,2.953,1.297
51.40,0.000,0.1,0.0,5.312,2.953,1.297
51.57,0.000,0.1,0.0,5.312,2.953,1.297
51.74,0.000,0.1,0.0,5.312,2.953,1.297
51.90,0.000,0.1,0.0,5.312,2.953,1.297
52.07,0.000,0.1,0.0,5.312,2.953,1.297
52.24,0.000,0.1,0.0,5.312,2.953,1.297
52.41,0.000,0.1,0.0,5.312,2.953,1.297
52.58,0.000,0.1,0.0,5.312,2.953,1.297
52.75,0.000,0.1,0.0,5.312,2.953,1.297
52.92,0.000,0.1,0.0,5.312,2.953,1.297
53.08,0.000,0.1,0.0,5.312,2.953,1.297
53.25,0.000,0.1,0.0,5.312,2.953,1.297
53.42,0.000,0.1,0.0,5.312,2.953,1.297
53.59,0.000,0.1,0.0,5.312,2.953,1.297
53.76,0.000,0.1,0.0,5.312,2.953,1.297
53.93,0.000,0.1,0.0,5.312,2.953,1.297
54.09,0.000,0.1,0.0,5.312,2.953,1.297
54.26,0.000,0.2,0.0,5.312,2.953,1.297
54.43,0.000,0.1,0.0,5.312,2.953,1.297
54.60,0.000,0.1,0.0,5.312,2.953,1.297
54.77,0.000,0.1,0.0,5.312,2.953,1.297
54.94,0.000,0.1,0.0,5.312,2.953,1.297
55.10,0.000,0.1,0.0,5.312,2.953,1.297
55.27,0.000,0.1,0.0,5.312,2.953,1.297
55.44,0.000,0.1,0.0,5.312,2.953,1.297
55.61,0.000,0.1,0.0,5.312,2.953,1.297
55.78,0.000,0.1,0.0,5.312,2.953,1.297
55.95,0.000,0.1,0.0,5.312,2.953,1.297
56.12,0.000,0.1,0.0,5.312,2.953,1.297
56.29,0.000,0.1,0.0,5.312,2.953,1.297
56.46,0.000,0.1,0.0,5.312,2.953,1.297
56.63,0.000,0.1,0.0,5.312,2.953,1.297
56.79,0.000,0.1,0.0,5.312,2.953,1.297
56.96,0.000,0.1,0.0,5.312,2.953,1.297
57.13,0.000,0.1,0.0,5.312,2.953,1.297
57.30,0.000,0.1,0.0,5.312,2.953,1.297
57.47,0.000,0.1,0.0,5.312,2.953,1.297
57.64,0.000,0.1,0.0,5.312,2.953,1.297
57.81,0.000,0.1,0.0,5.312,2.953,1.297
57.98,0.000,0.1,0.0,5.312,2.953,1.297
58.15,0.000,0.1,0.0,5.312,2.953,1.297
58.32,0.000,0.1,0.0,5.312,2.953,1.297
58.49,0.000,0.1,0.0,5.312,2.953,1.297
58.66,0.000,0.1,0.0,5.312,2.953,1.297
58.83,0.000,0.1,0.0,5.312,2.953,1.297
58.99,0.000,0.1,0.0,5.312,2.953,1.297
59.16,0.000,0.1,0.0,5.312,2.953,1.297
59.33,0.000,0.1,0.0,5.312,2.953,1.297
59.50,0.000,0.1,0.0,5.312,2.953,1.297
59.67,0.000,0.1,0.0,5.312,2.953,1.297
59.84,0.000,0.1,0.0,5.312,2.953,1.297
60.01,0.000,0.1,0.0,5.312,2.953,1.297
60.18,0.000,0.1,0.0,5.312,2.953,1.297
60.35,0.000,0.1,0.0,5.312,2.953,1.297
60.51,0.000,0.1,0.0,5.312,2.953,1.297
60.68,0.000,0.1,0.0,5.312,2.953,1.297
60.85,0.000,0.1,0.0,5.312,2.953,1.297
61.02,0.000,0.1,0.0,5.312,2.953,1.297
61.19,0.000,0.1,0.0,5.312,2.953,1.297
61.36,0.000,0.1,0.0,5.312,2.953,1.297
61.53,0.000,0.1,0.0,5.312,2.953,1.297
61.70,0.000,0.1,0.0,5.312,2.953,1.297
61.87,0.000,0.1,0.0,5.312,2.953,1.297
62.04,0.000,0.1,0.0,5.312,2.953,1.297
62.21,0.000,0.1,0.0,5.312,2.953,1.297
62.38,0.000,0.1,0.0,5.312,2.953,1.297
62.54,0.000,0.1,0.0,5.312,2.953,1.297
62.71,0.000,0.1,0.0,5.312,2.953,1.297
62.88,0.000,0.1,0.0,5.312,2.953,1.297
63.05,0.000,0.1,0.0,5.312,2.953,1.297
63.22,0.000,0.1,0.0,5.312,2.953,1.297
63.39,0.000,0.1,0.0,5.312,2.953,1.297
63.56,0.000,0.1,0.0,5.312,2.953,1.297
63.73,0.000,0.1,0.0,5.312,2.953,1.297
63.90,0.000,0.1,0.0,5.312,2.953,1.297
64.07,0.000,0.1,0.0,5.312,2.953,1.297
64.24,0.000,0.1,0.0,5.312,2.953,1.297
64.40,0.000,0.1,0.0,5.312,2.953,1.297
64.57,0.000,0.1,0.0,5.312,2.953,1.297
64.74,0.000,0.1,0.0,5.312,2.953,1.297
64.91,0.000,0.1,0.0,5.312,2.953,1.297
65.08,0.000,0.1,0.0,5.312,2.953,1.297
65.25,0.000,0.1,0.0,5.312,2.953,1.297
65.42,0.000,0.1,0.0,5.312,2.953,1.297
65.59,0.000,0.1,0.0,5.312,2.953,1.297
65.76,0.000,0.1,0.0,5.312,2.953,1.297
65.93,0.000,0.1,0.0,5.312,2.953,1.297
66.10,0.000,0.1,0.0,5.312,2.953,1.297
66.26,0.000,0.1,0.0,5.312,2.953,1.297
66.43,0.000,0.1,0.0,5.312,2.953,1.297
66.60,0.000,0.1,0.0,5.312,2.953,1.297
66.77,0.000,0.1,0.0,5.312,2.953,1.297
66.94,0.000,0.1,0.0,5.312,2.953,1.297
67.11,0.000,0.1,0.0,5.312,2.953,1.297
67.28,0.000,0.1,0.0,5.312,2.953,1.297
67.45,0.000,0.1,0.0,5.312,2.953,1.297
67.62,0.000,0.1,0.0,5.312,2.953,1.297
67.79,0.000,0.1,0.0,5.312,2.953,1.297
67.96,0.000,0.1,0.0,5.312,2.953,1.297
68.13,0.000,0.1,0.0,5.312,2.953,1.297
68.29,0.000,0.1,0.0,5.312,2.953,1.297
68.46,0.000,0.1,0.0,5.312,2.953,1.297
68.63,0.000,0.1,0.0,5.312,2.953,1.297
68.80,0.000,0.1,0.0,5.312,2.953,1.297
68.97,0.000,0.1,0.0,5.312,2.953,1.297
69.14,0.000,0.1,0.0,5.312,2.953,1.297
69.31,0.000,0.1,0.0,5.312,2.953,1.297
69.48,0.000,0.1,0.0,5.312,2.953,1.297
69.65,0.000,0.1,0.0,5.312,2.953,1.297
69.82,0.000,0.1,0.0,5.312,2.953,1.297
69.99,0.000,0.1,0.0,5.312,2.953,1.297
70.15,0.000,0.1,0.0,5.312,2.953,1.297
70.32,0.000,0.1,0.0,5.312,2.953,1.297
70.49,0.000,0.1,0.0,5.312,2.953,1.297
70.66,0.000,0.1,0.0,5.312,2.953,1.297
70.83,0.000,0.1,0.0,5.312,2.953,1.297
70.99,0.000,0.1,0.0,5.312,2.953,1.297
71.17,0.000,0.1,0.0,5.312,2.953,1.297
71.33,0.000,0.1,0.0,5.312,2.953,1.297
71.50,0.000,0.1,0.0,5.312,2.953,1.297
71.67,0.000,0.1,0.0,5.312,2.953,1.297
71.84,0.000,0.1,0.0,5.312,2.953,1.297
72.01,0.000,0.1,0.0,5.312,2.953,1.297
72.17,0.000,0.1,0.0,5.312,2.953,1.297
72.34,0.000,0.1,0.0,5.312,2.953,1.297
72.51,0.000,0.1,0.0,5.312,2.953,1.297
72.68,0.000,0.1,0.0,5.312,2.953,1.297
72.85,0.000,0.1,0.0,5.312,2.953,1.297
73.01,0.000,0.1,0.0,5.312,2.953,1.297
73.18,0.000,0.1,0.0,5.312,2.953,1.297
73.35,0.000,0.1,0.0,5.312,2.953,1.297
73.52,0.000,0.1,0.0,5.312,2.953,1.297
73.69,0.000,0.1,0.0,5.312,2.953,1.297
73.86,0.000,0.1,0.0,5.312,2.953,1.297
74.03,0.000,0.1,0.0,5.312,2.953,1.297
74.20,0.000,0.1,0.0,5.312,2.953,1.297
74.37,0.000,0.1,0.0,5.312,2.953,1.297
74.54,0.000,0.1,0.0,5.312,2.953,1.297
74.71,0.000,0.1,0.0,5.312,2.953,1.297
74.87,0.000,0.1,0.0,5.312,2.953,1.297
75.04,0.000,0.1,0.0,5.312,2.953,1.297
75.21,0.000,0.1,0.0,5.312,2.953,1.297
75.38,0.000,0.1,0.0,5.312,2.953,1.297
75.56,0.000,0.1,0.0,5.312,2.953,1.297
75.72,0.000,0.1,0.0,5.312,2.953,1.297
75.89,0.000,0.1,0.0,5.312,2.953,1.297
76.06,0.000,0.1,0.0,5.312,2.953,1.297
76.23,0.000,0.1,0.0,5.312,2.953,1.297
76.40,0.000,0.1,0.0,5.312,2.953,1.297
76.57,0.000,0.2,0.0,5.312,2.953,1.297
76.74,0.000,0.1,0.0,5.312,2.953,1.297
76.91,0.000,0.1,0.0,5.312,2.953,1.297
77.08,0.000,0.1,0.0,5.312,2.953,1.297
77.25,0.000,0.1,0.0,5.312,2.953,1.297
77.41,0.000,0.1,0.0,5.312,2.953,1.297
77.58,0.000,0.1,0.0,5.312,2.953,1.297
77.75,0.000,0.1,0.0,5.312,2.953,1.297
77.92,0.000,0.1,0.0,5.312,2.953,1.297
78.09,0.000,0.1,0.0,5.312,2.953,1.297
78.26,0.000,0.1,0.0,5.312,2.953,1.297
78.43,0.000,0.1,0.0,5.312,2.953,1.297
78.60,0.000,0.1,0.0,5.312,2.953,1.297
78.77,0.000,0.1,0.0,5.312,2.953,1.297
78.94,0.000,0.1,0.0,5.312,2.953,1.297
79.11,0.000,0.1,0.0,5.312,2.953,1.297
79.28,0.000,0.1,0.0,5.312,2.953,1.297
79.44,0.000,0.1,0.0,5.312,2.953,1.297
79.61,0.000,0.1,0.0,5.312,2.953,1.297
79.78,0.000,0.1,0.0,5.312,2.953,1.297
79.95,0.000,0.1,0.0,5.312,2.953,1.297
80.12,0.000,0.1,0.0,5.312,2.953,1.297
80.29,0.000,0.1,0.0,5.312,2.953,1.297
80.46,0.000,0.1,0.0,5.312,2.953,1.297
80.63,0.000,0.1,0.0,5.312,2.953,1.297
80.80,0.000,0.1,0.0,5.312,2.953,1.297
80.97,0.000,0.1,0.0,5.312,2.953,1.297
81.14,0.000,0.1,0.0,5.312,2.953,1.297
81.31,0.000,0.1,0.0,5.312,2.953,1.297
81.47,0.000,0.1,0.0,5.312,2.953,1.297
81.64,0.000,0.1,0.0,5.312,2.953,1.297
81.81,0.000,0.1,0.0,5.312,2.953,1.297
81.98,0.000,0.1,0.0,5.312,2.953,1.297
82.15,0.000,0.1,0.0,5.312,2.953,1.297
82.32,0.000,0.1,0.0,5.312,2.953,1.297
82.49,0.000,0.1,0.0,5.312,2.953,1.297
82.66,0.000,0.1,0.0,5.312,2.953,1.297
82.83,0.000,0.1,0.0,5.312,2.953,1.297
83.00,0.000,0.1,0.0,5.312,2.953,1.297
83.17,0.000,0.1,0.0,5.312,2.953,1.297
83.33,0.000,0.1,0.0,5.312,2.953,1.297
83.50,0.000,0.1,0.0,5.312,2.953,1.297
83.67,0.000,0.1,0.0,5.312,2.953,1.297
83.84,0.000,0.1,0.0,5.312,2.953,1.297
