time_s,V_load_V,I_mA,P_mW,UVA,UVB,UVC
92.17,0.936,9.5,8.9,284.219,11.813,10.375
92.34,0.885,9.0,7.9,284.219,11.813,10.375
92.51,0.922,9.4,8.6,281.563,11.813,10.375
92.68,0.950,9.6,9.2,281.563,11.813,10.375
92.85,0.929,9.4,8.7,284.219,11.813,10.375
93.02,0.918,9.3,8.5,281.563,11.813,10.375
93.18,0.936,9.5,8.9,284.219,11.813,10.375
93.35,0.929,9.4,8.8,284.219,11.813,10.375
93.52,0.925,9.4,8.7,284.219,11.813,10.375
93.69,0.921,9.4,8.7,281.563,11.813,10.375
93.86,0.932,9.4,8.8,281.563,11.813,10.375
94.03,0.917,9.3,8.5,281.563,11.813,10.375
94.20,0.910,9.2,8.4,284.219,11.813,10.375
94.37,0.913,9.3,8.5,284.219,11.813,10.375
94.54,0.902,9.2,8.3,281.563,11.813,10.375
94.71,0.913,9.2,8.4,281.563,11.813,10.375
94.88,0.909,9.3,8.4,281.563,11.813,10.375
95.05,0.916,9.3,8.5,281.563,11.813,10.375
95.21,0.912,9.2,8.4,281.563,11.813,10.375
95.38,0.902,9.2,8.3,281.563,11.813,10.375
95.55,0.897,9.1,8.2,281.563,11.813,10.375
95.72,0.896,9.1,8.1,281.563,11.813,10.375
95.89,0.901,9.1,8.2,281.563,11.813,10.375
96.06,0.897,9.1,8.2,284.219,11.813,10.375
96.23,0.872,8.8,7.7,302.812,11.813,10.375
96.40,0.821,8.3,6.8,329.375,11.813,10.375
96.57,0.751,7.6,5.7,355.937,8.859,10.375
96.74,0.713,7.3,5.2,369.219,8.859,10.375
96.91,0.734,7.5,5.5,379.844,8.859,10.375
97.07,0.657,6.7,4.4,390.469,8.859,10.375
97.24,0.597,6.1,3.6,403.750,8.859,9.078
97.41,0.549,5.6,3.1,403.750,8.859,9.078
97.58,0.549,5.6,3.1,419.688,8.859,9.078
97.75,0.529,5.4,2.9,419.688,8.859,9.078
97.92,0.517,5.2,2.7,414.375,8.859,9.078
98.09,0.354,3.7,1.3,414.375,8.859,9.078
98.25,0.403,4.1,1.7,417.031,8.859,9.078
98.42,0.380,3.9,1.5,414.375,8.859,9.078
98.59,0.384,4.0,1.5,417.031,8.859,9.078
98.76,0.419,4.3,1.8,406.406,8.859,9.078
98.93,0.434,4.5,1.9,403.750,8.859,9.078
99.10,0.518,5.3,2.7,387.813,8.859,10.375
99.27,0.557,5.7,3.2,366.562,8.859,10.375
99.44,0.602,6.1,3.7,366.562,8.859,10.375
99.61,0.569,5.8,3.3,371.875,8.859,10.375
99.78,0.498,5.1,2.5,398.437,8.859,9.078
99.95,0.448,4.6,2.0,409.062,8.859,9.078
100.11,0.430,4.4,1.9,403.750,8.859,9.078
100.28,0.424,4.3,1.8,406.406,8.859,9.078
100.45,0.491,5.0,2.5,393.125,8.859,10.375
100.62,0.566,5.8,3.3,369.219,11.813,10.375
100.79,0.579,5.9,3.4,371.875,8.859,10.375
100.96,0.574,5.8,3.3,385.156,8.859,10.375
101.13,0.456,4.7,2.1,377.187,8.859,10.375
101.30,0.499,5.1,2.6,411.719,8.859,10.375
101.47,0.651,6.7,4.3,425.000,8.859,10.375
101.64,0.610,6.2,3.8,422.344,8.859,10.375
