time_s,V_load_V,I_mA,P_mW,UVA,UVB,UVC
105.68,0.184,2.0,0.4,148.750,2.953,2.594
105.85,0.188,2.0,0.4,170.000,2.953,2.594
106.02,0.200,2.2,0.4,180.625,2.953,2.594
106.19,0.223,2.4,0.5,172.656,2.953,2.594
106.36,0.248,2.6,0.6,124.844,2.953,1.297
106.53,0.292,3.1,0.9,122.188,2.953,1.297
106.70,0.406,4.2,1.7,124.844,2.953,1.297
106.87,0.454,4.6,2.1,119.531,2.953,1.297
107.04,0.479,4.9,2.4,114.219,2.953,1.297
107.21,0.467,4.8,2.2,103.594,2.953,1.297
107.37,0.464,4.8,2.2,100.937,2.953,1.297
107.54,0.478,4.9,2.3,106.250,2.953,1.297
107.71,0.432,4.4,1.9,111.563,2.953,1.297
