time_s,V_load_V,I_mA,P_mW,UVA,UVB,UVC
107.96,3.154,32.0,101.0,2924.531,20.672,25.937
108.13,3.139,31.9,100.1,3237.969,23.625,25.937
108.30,3.137,31.9,100.1,3939.219,32.484,27.234
108.47,3.205,32.6,104.5,2890.000,32.484,28.531
108.64,3.221,32.7,105.4,3809.063,29.531,25.937
108.80,3.219,32.7,105.3,3328.281,32.484,28.531
108.97,3.217,32.7,105.2,1700.000,38.391,22.047
109.14,3.221,32.7,105.4,935.000,53.156,20.750
109.31,3.218,32.7,105.2,605.625,76.781,20.750
109.48,3.227,32.8,106.0,2332.187,44.297,23.344
109.65,3.234,32.9,106.4,3843.594,32.484,27.234
109.82,3.241,32.9,106.7,2879.375,20.672,25.937
109.99,3.246,33.0,107.0,2927.188,20.672,25.937
110.16,3.239,32.9,106.7,1779.688,14.766,27.234
110.33,3.222,32.8,105.6,1205.938,11.813,25.937
110.50,3.211,32.7,104.9,2929.844,20.672,25.937
110.67,3.210,32.6,104.6,2682.812,17.719,25.937
110.83,3.215,32.7,105.0,1160.781,5.906,20.750
111.00,3.226,32.8,105.8,435.625,5.906,23.344
111.17,3.229,32.8,106.0,1267.031,11.813,25.937
111.34,3.230,32.8,106.1,1394.531,14.766,27.234
111.51,3.239,32.9,106.6,2890.000,29.531,28.531
111.68,3.253,33.1,107.6,1197.969,44.297,22.047
111.85,3.257,33.1,107.8,1492.813,56.109,23.344
112.02,3.253,33.1,107.7,759.687,88.594,23.344
112.19,3.242,33.0,106.9,727.812,88.594,23.344
112.36,3.243,32.9,106.8,717.187,88.594,23.344
112.53,3.253,33.1,107.6,709.219,88.594,23.344
112.69,3.255,33.1,107.8,698.594,88.594,23.344
112.86,3.258,33.1,107.9,693.281,88.594,23.344
113.03,3.246,33.0,107.0,677.344,88.594,22.047
113.20,3.266,33.2,108.5,669.375,91.547,20.750
113.37,3.207,32.6,104.7,770.312,91.547,23.344
113.54,3.022,30.7,92.8,1625.625,70.875,24.641
113.71,2.729,27.7,75.7,1968.281,59.062,23.344
113.88,2.688,27.4,73.6,2122.344,59.062,24.641
114.05,2.704,27.5,74.3,2156.875,64.969,24.641
114.22,2.705,27.5,74.4,2148.906,64.969,24.641
114.39,2.681,27.3,73.1,2170.156,64.969,24.641
114.56,2.740,27.9,76.6,2194.063,64.969,24.641
114.72,3.139,31.9,100.2,2199.375,64.969,24.641
114.89,3.347,34.0,113.8,1928.438,62.016,24.641
115.06,3.391,34.5,117.1,1917.813,67.922,24.641
115.23,3.265,33.2,108.5,1923.125,67.922,24.641
115.40,3.207,32.6,104.7,1885.938,64.969,24.641
115.57,3.177,32.3,102.7,1569.844,76.781,24.641
115.74,3.072,31.3,96.1,2063.906,64.969,24.641
115.91,3.028,30.8,93.2,2215.313,59.062,24.641
116.08,3.100,31.5,97.7,1870.000,70.875,24.641
116.25,3.122,31.7,99.1,2114.375,70.875,25.937
116.42,2.504,25.4,63.7,2573.906,79.734,25.937
116.59,2.515,25.6,64.3,2451.719,62.016,24.641
116.75,2.505,25.5,63.9,3224.687,50.203,24.641
116.92,2.517,25.6,64.4,2828.906,53.156,24.641
117.10,2.536,25.8,65.4,2818.281,56.109,24.641
117.26,2.563,26.0,66.7,2807.656,56.109,24.641
117.43,2.537,25.8,65.4,2802.344,56.109,24.641
117.60,2.484,25.2,62.7,2789.063,56.109,24.641
117.77,2.523,25.7,64.7,2762.500,59.062,24.641
117.94,2.640,26.8,70.8,2709.375,59.062,24.641
118.11,2.747,28.0,76.8,2672.188,62.016,24.641
118.28,2.779,28.3,78.5,2693.437,62.016,25.937
118.45,2.928,29.8,87.4,2587.188,64.969,25.937
118.62,3.008,30.6,92.2,2393.281,67.922,25.937
118.79,3.074,31.3,96.1,2488.906,64.969,25.937
118.96,3.062,31.1,95.3,2635.000,62.016,25.937
119.13,3.040,30.9,94.1,2696.094,62.016,25.937
119.29,3.035,30.8,93.6,2775.781,59.062,25.937
119.46,2.996,30.5,91.3,2791.719,56.109,25.937
119.63,3.016,30.6,92.3,2874.062,56.109,24.641
119.80,2.984,30.3,90.4,2892.656,56.109,24.641
119.97,2.988,30.4,90.8,2937.813,53.156,24.641
120.14,2.967,30.1,89.3,2948.437,53.156,24.641
120.31,3.008,30.6,92.0,3001.562,50.203,24.641
120.48,2.984,30.3,90.4,2929.844,53.156,24.641
120.65,2.922,29.7,86.7,2977.656,53.156,24.641
120.82,2.931,29.8,87.3,2959.063,53.156,24.641
120.99,2.902,29.5,85.7,2964.375,53.156,24.641
121.16,2.942,29.9,88.1,2943.125,53.156,24.641
121.33,2.970,30.2,89.6,2916.563,50.203,24.641
121.50,3.011,30.6,92.1,2733.281,53.156,24.641
121.66,3.026,30.7,93.0,2709.375,53.156,24.641
121.83,3.040,31.0,94.2,2701.406,53.156,24.641
122.00,3.074,31.2,96.0,2696.094,56.109,24.641
122.17,3.100,31.5,97.6,2698.750,53.156,24.641
122.34,3.051,31.0,94.7,2701.406,53.156,24.641
122.51,3.064,31.1,95.4,2725.313,53.156,24.641
122.68,3.004,30.5,91.7,2720.000,53.156,24.641
122.85,3.058,31.1,95.1,2733.281,53.156,24.641
123.02,2.987,30.4,90.7,2733.281,53.156,24.641
123.19,3.051,31.0,94.6,2727.969,53.156,24.641
123.36,3.042,30.9,93.9,2725.313,53.156,24.641
123.53,2.988,30.4,90.8,2733.281,53.156,24.641
123.69,3.062,31.1,95.3,2730.625,53.156,24.641
123.86,3.032,30.8,93.5,2727.969,53.156,24.641
124.03,2.978,30.3,90.1,2730.625,53.156,24.641
124.20,2.996,30.5,91.3,2727.969,53.156,24.641
124.38,3.007,30.6,91.9,2751.875,53.156,24.641
124.55,2.984,30.3,90.4,2743.906,53.156,24.641
124.72,2.956,30.0,88.8,2783.750,53.156,24.641
124.89,2.939,29.9,87.9,2751.875,53.156,24.641
125.06,2.968,30.2,89.5,2773.125,53.156,24.641
125.23,2.963,30.1,89.1,2778.437,53.156,24.641
125.40,2.943,29.9,88.0,2773.125,50.203,24.641
125.57,2.900,29.5,85.5,2765.156,50.203,24.641
